t,ia,ib,ic,vsq,vsd,speed,angle,output
5.31,126.9335109,32.4764559,-159.4099668,53.39557158,66.31975761,-186.2345027,192.4065762,1
5.32,-29.83458144,-37.22755904,67.06214047,93.74372248,147.5060071,399.3943272,191.8209447,1
5.33,-90.95023895,68.41008534,22.54015361,224.3005606,85.92906411,179.9247173,192.8370025,1
5.34,182.0337108,-58.14890306,-123.8848077,216.9913726,-63.96530601,276.7570983,193.8400464,1
5.35,-225.6629385,28.33446319,197.3284753,21.15329898,-139.8303899,105.1514323,195.0030089,1
5.36,157.5454062,10.12745802,-167.6728642,84.3881244,11.31555453,211.5527386,194.1672838,1
5.37,35.55184161,-108.0739248,72.52208319,-167.6050996,-49.54228717,-208.6090341,194.3564539,1
5.38,-110.3117816,66.68291671,43.62886489,214.6010183,107.8932273,-52.52661849,194.382798,1
5.39,176.6346878,-47.63328882,-129.001399,189.4308785,123.663893,317.9649504,195.1945884,1
5.4,-149.6865105,-57.99026514,207.6767757,3.16157222,141.3860123,-434.6771525,194.2607351,1
5.41,96.81572871,109.0622548,-205.8779835,-84.06362296,-13.51682685,-219.9180938,194.9461485,1
5.42,-4.864240051,-41.40155734,46.26579739,-47.83310525,168.1008676,446.7184197,194.7516986,1
5.43,-90.03744288,72.97813647,17.05930641,239.6297222,16.49672063,270.3348588,196.0528744,1
5.44,192.1852494,-63.46985456,-128.7153949,181.9334262,-134.4509003,148.7353714,197.069081,1
5.45,-197.6535969,9.402208936,188.251388,108.0955745,-91.18852331,-204.5794653,197.964628,1
5.46,153.7708686,40.06830181,-193.8391704,63.03034333,-57.24135859,41.72903157,199.097322,1
5.47,-9.202965832,-56.79057087,65.9935367,145.6887166,96.54380097,-205.1256354,199.7797845,1
5.48,-114.8503709,102.3184751,12.53189571,57.01258299,-233.3326186,-244.5547706,199.5444385,1
5.49,196.4898138,-33.84372688,-162.646087,108.492513,198.5099262,55.05188978,199.7839114,1
5.5,-211.2083777,32.89657019,178.3118075,94.96545127,-104.7929533,113.9164856,201.139669,1
5.51,111.9712324,41.38528948,-153.3565219,-17.03756496,83.42133237,426.0086153,200.0407275,1
5.52,-11.72517328,-53.88073201,65.6059053,-57.97144979,164.8794064,107.5147819,201.019665,1
5.53,-133.3208454,57.38009998,75.94074541,-231.0628738,65.60864182,185.8901516,201.6370104,1
5.54,187.7132541,4.762171691,-192.4754258,-56.38708595,219.08289,-198.8146346,201.1666855,1
5.55,-209.4322841,30.7254275,178.7068566,126.4404938,-63.34667723,239.4070031,202.6179383,1
5.56,96.57439721,57.13669088,-153.7110881,-65.8525689,53.97070023,422.3970631,201.4408308,1
5.57,-21.43145365,-47.76359077,69.19504442,-8.658877704,174.5592492,203.2302151,202.6625951,1
5.58,-104.5217403,41.73748954,62.78425074,-115.8525431,210.410869,252.2017852,203.4055143,1
5.59,170.5697883,-36.45185101,-134.1179373,147.2717464,-171.7202635,-377.9868829,203.4086314,1
5.6,-184.397263,-35.21508618,219.6123492,26.87141488,138.8449749,-186.6963758,203.7277167,1
5.61,109.3082915,64.39631232,-173.7046038,-60.44000411,59.97001932,-9.42371531,204.6061572,1
5.62,24.52700834,-103.459973,78.93296469,-152.9570055,-84.55803987,87.80827339,205.2976277,1
5.63,-95.26163391,64.49216587,30.76946804,232.5473831,-60.13534878,-308.1142186,205.5580986,1
5.64,179.2131696,-33.50285842,-145.7103112,25.23730939,224.8107969,360.8078446,205.9700001,1
5.65,-184.9230024,-49.49147676,234.4144792,-90.61308401,108.5784003,169.5771842,205.0768574,1
5.66,129.1774048,36.79551946,-165.9729243,17.34274273,83.35842242,89.37820354,206.4255599,1
5.67,28.49139766,-106.2619231,77.77052547,-161.1920596,-67.55018566,-65.83236707,206.8954673,1
5.68,-160.7692946,85.74086357,75.02843102,-147.2501184,-189.7681432,35.9554559,206.0525104,1
5.69,196.2812482,-47.38672598,-148.8945222,182.3738429,-133.8528953,-193.6532878,206.4930382,1
5.7,-193.2537819,-10.83562416,204.089406,117.4170064,78.82414997,-118.2132253,207.0664115,1
5.71,100.8340803,72.1623627,-172.996443,-62.2132922,58.12833722,-178.7649443,207.7402428,1
5.72,15.61375681,-125.0365697,109.4228129,-51.16609949,-167.1165399,-101.6406824,208.2470501,1
5.73,-121.4119082,56.30980689,65.10210128,-51.63342472,234.5816169,-31.0376802,208.189566,1
5.74,187.1557802,-60.85674329,-126.2990369,35.66667445,-223.3936089,-322.3515801,208.258666,1
5.75,-181.1356488,-29.12798463,210.2636334,114.9455273,82.3864415,-381.903068,208.629543,1
5.76,101.929747,97.46066513,-199.3904121,-84.91680882,-6.207486902,-40.33813189,209.1049297,1
5.77,24.98376379,-95.43507085,70.45130707,-159.4750966,-71.50944845,217.1311405,210.0308868,1
5.78,-138.4068083,95.39459248,43.01221583,-66.13401072,-230.9130533,-37.76113487,210.6696579,1
5.79,195.8805522,-38.93105775,-156.9494945,216.2279491,66.50030222,-90.27958037,210.9725485,1
5.8,-198.1692493,8.04702688,190.1222224,140.0729831,-19.48228474,-21.83389723,211.9611544,1
5.81,97.59634531,61.49051774,-159.086863,-3.710778385,85.06249137,-351.7351581,212.6465651,1
5.82,-27.79947634,-54.93143438,82.73091073,124.7623537,122.3938836,-37.10570568,212.2985091,1
5.83,-150.2213901,87.24754712,62.97384299,-229.4451335,-71.05966698,33.192934,212.4883359,1
5.84,203.6520429,-20.60382178,-183.0482211,46.41459922,221.4102553,-1.158216564,213.8476935,1
5.85,-211.4292251,36.64293251,174.7862926,94.70185524,-105.0312269,191.4736763,215.2774641,1
5.86,123.1468969,29.15557563,-152.3024725,29.62039481,79.82499311,410.3868014,214.31709,1
5.87,-5.447654564,-58.39569606,63.84335063,-78.99000631,155.9053769,10.09170952,215.1241175,1
5.88,-148.1726724,94.46830522,53.70436718,-182.4173522,-156.2640559,18.66323177,215.5279295,1
5.89,225.3815376,-74.54871281,-150.8328247,15.86490354,-225.66595,125.63873,216.1346814,1
5.9,-195.5602442,4.242976759,191.3172674,100.7193949,-99.27539216,-290.3791494,216.8335379,1
5.91,111.5624015,48.21102219,-159.7734237,-28.44545264,80.25119026,406.5298139,215.7138973,1
5.92,-9.753302058,-54.6657761,64.41907815,-70.51788969,159.9160245,115.87728,216.7083235,1
5.93,-132.0181304,55.71872592,76.29940452,-229.263476,71.64359085,196.145033,217.3515284,1
5.94,187.4987818,4.666567292,-192.1653491,-52.47679771,220.0522708,-194.1043192,216.8791009,1
5.95,-209.6422861,31.70734682,177.9349393,124.4810774,-67.11528424,239.3570108,218.3334105,1
5.96,100.0412453,51.74831614,-151.7895614,-54.82927366,65.1394509,433.1194148,217.1949361,1
5.97,-19.84984844,-48.88372025,68.73356869,-16.99497742,173.9456191,180.5287526,218.3586008,1
5.98,-110.7477885,43.29905072,67.44873773,-151.1579567,186.6703449,240.0039784,219.069138,1
5.99,166.5603011,-12.21035378,-154.3499473,219.1619003,56.07920851,-378.8411191,218.8384954,1
6,-197.7333116,-9.894376805,207.6276884,78.18688721,117.8423127,45.32971766,219.5343366,1
6.01,112.2966616,52.27941208,-164.5760737,-12.01960891,84.29072497,-168.6373085,220.4760353,1
6.02,43.98430091,-127.4463364,83.46203552,-138.7698364,-106.2489536,-246.0692009,220.9684825,1
6.03,-125.2868089,54.36643251,70.92037638,-23.68258653,239.026527,-84.37985033,220.7854109,1
6.04,181.8236477,-58.65107911,-123.1725686,65.84120439,-216.4295543,-345.1691814,220.7907872,1
6.05,-180.2217307,-32.92219745,213.1439282,86.89085074,111.5794787,-356.4935591,221.1240931,1
6.06,103.2886151,88.62254902,-191.9111641,-84.72699854,8.410293215,31.26183583,221.7142779,1
6.07,18.54981508,-80.54594466,61.99612958,-174.7564612,2.467169557,239.11953,222.7061683,1
6.08,-119.2499663,35.67747898,83.57248727,-194.600265,140.8022813,315.1930301,223.7155823,1
6.09,186.6692409,2.69148658,-189.3607274,-21.47025342,225.2017859,-149.8622777,223.197049,1
6.1,-210.9160496,35.88454836,175.0315013,112.2958537,-85.96302253,234.4256913,224.6563127,1
6.11,115.3672134,35.28715496,-150.6543684,1.499178543,85.1301931,435.1626527,223.6574407,1
6.12,-11.60971112,-54.3501987,65.95990982,-54.74441113,165.9787851,80.7245733,224.5864865,1
6.13,-139.9700588,65.25454447,74.71551437,-239.4909862,18.40144177,153.9511795,225.1489613,1
6.14,192.1929183,4.32436768,-196.517286,-86.0511921,209.2176104,-226.2790946,224.6940556,1
6.15,-207.1903705,21.57017066,185.6201998,139.3849763,-23.91293338,238.072015,226.1062479,1
6.16,128.1724207,90.33052843,-218.5029492,-36.8446698,-76.75850195,-84.17668646,224.5503182,1
6.17,7.275920655,-71.53871116,64.26279051,-109.8680991,135.9224354,-169.3411819,224.496187,1
6.18,-174.8930688,116.9291559,57.96391292,-190.0760843,-146.8524011,-156.1000856,224.9653381,1
6.19,198.0390384,-46.05055338,-151.988485,155.3948444,-164.405774,-231.2927873,225.3876989,1
6.2,-191.4919902,-15.81791539,207.3099056,95.65415892,104.1646863,-131.8454338,225.8567805,1
6.21,103.8518136,69.16892118,-173.0207348,-60.96333298,59.43794534,-132.1704608,226.5951145,1
6.22,18.58277669,-120.0002889,101.4175122,-79.42058225,-155.6864758,-16.73660877,227.140259,1
6.23,-106.2170345,73.03975212,33.17728241,234.0966812,53.78930569,5.205466014,227.4295211,1
6.24,180.808162,-50.8816176,-129.9265444,217.2098464,63.21944954,257.1719103,228.2550927,1
6.25,-214.9459411,33.25701753,181.6889236,53.92631948,-130.7361926,292.6074029,229.5002581,1
6.26,150.0064087,7.006396042,-157.0128047,81.18904508,25.64636959,355.6385761,228.6816352,1
6.27,13.09142623,-75.3751443,62.28371806,-147.0304714,94.48781998,-128.4816287,229.1286206,1
6.28,-150.1940241,122.6813442,27.51267986,-64.7904153,-231.2936394,-240.3537362,229.5177603,1
6.29,195.6526556,-28.1785011,-167.4741545,200.5655932,104.6434851,-163.6969487,229.7764736,1
6.3,-198.7361763,7.715915939,191.0202604,141.1386942,8.936945907,48.85364605,230.7603514,1
6.31,101.4219919,56.8612913,-158.2832832,6.951269677,84.85916075,-332.179361,231.5274534,1
6.32,-32.24868064,-55.57393633,87.82261697,142.9961333,100.4888725,11.68211403,231.1888786,1
6.33,-139.8148706,67.7090519,72.10581874,-233.3880081,56.78541365,90.75364746,231.4726432,1
6.34,181.8224371,4.79695899,-186.6193961,-32.06104324,223.9395134,-286.2942756,231.0392428,1
6.35,-205.5841211,13.22276682,192.3613543,140.1323586,19.05051354,215.3919326,232.3131771,1
6.36,134.7103552,25.93978234,-160.6501375,85.13747787,-1.003581157,-202.9202568,233.4734623,1
6.37,-36.01851339,-67.60342698,103.6219404,174.4926321,-9.911053496,118.5398229,232.9269998,1
6.38,-106.9715671,51.34703921,55.62452793,-54.04714491,234.0372869,103.5796362,233.3197319,1
6.39,210.5039127,-20.65170172,-189.8522109,-226.1660072,-5.07477721,124.6724989,233.8180782,1
6.4,-209.3256555,3.700155519,205.6255,118.0644435,77.85105765,246.870939,235.3428115,1
6.41,116.4332109,35.76335577,-152.1965666,64.89264752,55.12115395,-281.5304386,236.4360688,1
6.42,-33.87634065,-58.7680743,92.64441495,163.7765022,61.01774312,18.66763595,235.9652489,1
6.43,-134.8274052,62.84896753,71.97843771,-218.9528855,98.7632496,93.00066482,236.2313003,1
6.44,175.8564979,3.175493323,-179.0319912,16.89076211,225.5914855,-296.4461883,235.8058657,1
6.45,-204.9424,13.76795217,191.1744478,140.5409099,15.75603553,204.9932217,237.0314347,1
6.46,131.9158601,26.97397349,-158.8898336,84.98235092,5.234247418,-220.3167158,238.1675259,1
6.47,-35.37870815,-66.60866877,101.9873769,174.7621699,-2.022772625,88.59080786,237.6280977,1
6.48,-112.7036368,51.67665456,61.02698224,-102.9376662,217.0216174,101.8512698,237.9781364,1
6.49,178.1500607,-50.71318505,-127.4368756,86.28427009,-209.1215936,-351.9669749,238.0455458,1
6.5,-180.4129086,-36.11689311,216.5298017,53.87333624,130.7580347,-302.4139389,238.3351466,1
6.51,105.2437846,77.87166118,-183.1154458,-79.56549643,30.31054424,47.95767519,239.0592971,1
6.52,19.74304638,-85.50610016,65.76305378,-174.3225256,-12.55247861,186.3458663,239.963428,1
6.53,-149.4487818,71.82742602,77.62135578,-228.9281926,-72.70782729,152.3601598,240.760872,1
6.54,173.0755253,-11.85575965,-161.2197657,105.7349245,199.9923546,-461.401407,240.621156,1
6.55,-191.1438636,-32.40664209,223.5505057,4.689376664,141.3435876,27.24828274,241.3873268,1
6.56,119.5590462,44.73429716,-164.2933433,-1.509128258,85.1300173,-48.70602942,242.4981631,1
6.57,25.99835636,-121.1066692,95.10831285,-110.8820329,-135.096567,-93.02487068,242.9021105,1
6.58,-108.1370192,65.83148064,42.30553857,191.8250803,144.5603131,-30.39692009,243.0324967,1
6.59,174.302824,-46.84896799,-127.453856,190.0446023,122.7186428,344.3321441,243.89052,1
6.6,-172.1691343,-68.27472389,240.4438582,-85.60226123,112.5711014,-214.3775994,242.7872964,1
6.61,111.1025796,65.44245491,-176.5450345,-70.33817567,47.97851974,222.8518028,243.8303465,1
6.62,9.265890441,-70.74464587,61.47875543,-158.9563502,72.65525712,153.5255299,244.8009686,1
6.63,-134.5952911,52.66469575,81.93059534,-234.628197,51.42134476,229.4823493,245.6040797,1
6.64,196.8280839,2.592649357,-199.4207333,-97.00108169,204.3712463,-131.9638628,245.1011733,1
6.65,-212.2593798,37.89636584,174.3630139,109.3169535,-89.72069816,277.6601399,246.6559385,1
6.66,124.2862758,25.76673733,-150.0530131,36.64652936,76.85329661,420.3614191,245.7554237,1
6.67,-6.432641882,-57.98693866,64.41958054,-72.76615484,158.9056146,5.853878003,246.5499278,1
6.68,-148.0537426,95.05363721,53.00010536,-180.6771159,-158.2729456,14.15902672,246.9410897,1
6.69,225.2515381,-73.33390704,-151.917631,15.85734186,-225.6664815,61.20373553,247.5506163,1
6.7,-184.1361494,-13.07829124,197.2144406,139.9767468,-20.16210201,-340.0322662,248.0906837,1
6.71,86.00257086,92.41171714,-178.414288,-75.83725419,38.70540261,-328.8514572,248.5110588,1
6.72,-31.68544498,-54.29425164,85.97969661,123.2640702,123.9026902,29.18554928,248.4237831,1
6.73,-137.5014816,64.72670111,72.7747805,-229.6455526,70.40927303,105.3870167,248.7661101,1
6.74,181.2869632,4.657681904,-185.9446451,-25.8663048,224.7392944,-271.9634339,248.3249052,1
6.75,-205.726372,17.15956719,188.5668048,141.4019978,-2.339878009,220.085244,249.6298528,1
6.76,154.4494681,31.60374018,-186.0532083,67.6434794,-51.70838432,47.17992451,250.9124425,1
6.77,10.95342284,-59.09399142,48.14056858,24.68441953,173.0219266,-291.8817224,251.4050996,1
6.78,-173.8702997,68.49244798,105.3778517,-229.8911177,69.60330128,-194.3424389,248.7652331,1
6.79,173.9444035,-29.76787375,-144.1765297,225.1403398,22.1052835,-555.9347522,245.5801916,1
6.8,-195.4350074,-25.1721679,220.6071753,32.49821807,137.6367168,230.7204038,244.5785955,1
6.81,122.6554649,36.38383717,-159.039302,40.38358831,74.95707511,-170.1440241,245.7677295,1
6.82,5.241081836,-99.79784324,94.5567614,51.56720984,-166.993205,25.68328552,244.2262114,1
6.83,-116.3860238,56.69176566,59.69425817,-60.55143396,232.4393886,7.801392048,244.3083349,1
6.84,203.3255278,-65.67765918,-137.6478687,-50.97171399,-220.4057634,-246.2695561,244.483379,1
6.85,-235.2774144,19.81768164,215.4597327,-4.633810786,-141.3454202,34.91673134,245.3142193,1
6.86,162.6802543,10.96126732,-173.6415216,84.97962596,-5.278303323,125.4530544,244.4815981,1
6.87,39.55134621,-86.53858288,46.98723667,-154.6901334,81.34414715,-309.9994725,244.8148164,1
6.88,-114.9219947,79.55389003,35.36810469,225.0397882,-83.97403915,-34.34980083,244.8540315,1
6.89,185.4200292,-48.41700099,-137.0030282,202.2582245,101.3332462,179.632858,245.4885456,1
6.9,-219.6580398,33.89406515,185.7639746,51.2180236,-131.8207649,123.6074251,246.784175,1
6.91,144.9672981,14.84645172,-159.8137498,75.11671815,40.08585745,297.3539585,245.9143357,1
6.92,24.47696117,-89.87216254,65.39520137,-173.4316758,21.61854468,-142.8251969,246.295587,1
6.93,-129.7631523,81.29410987,48.46904247,79.21128929,-226.7600432,-126.3914152,245.0734265,1
6.94,191.1287722,-41.36809194,-149.7606802,126.9774053,187.2259456,127.4987455,245.3609471,1
6.95,-216.0578612,36.04269807,180.0151632,71.07793062,-122.2617184,153.4939162,246.7451727,1
6.96,135.2917754,20.21748373,-155.5092591,60.81710725,59.58755557,354.099746,245.8430895,1
6.97,10.50051039,-71.96428862,61.46377824,-140.0476999,104.5588322,-94.87322344,246.4249135,1
6.98,-105.8244769,91.23357151,14.59090542,141.5647423,-194.0463071,-302.1809377,246.5706699,1
6.99,194.5199661,-35.3639283,-159.1560378,71.50497403,214.6249167,172.4209703,246.8631557,1
7,-197.4197667,32.11697837,165.3027883,103.4113382,-96.46810418,407.2639664,248.2425887,1
7.01,121.6481593,21.51657629,-143.1647356,32.24223969,78.80250817,482.9411505,247.3120763,1
7.02,-17.96038221,-52.15177423,70.11215644,-11.87038354,174.3703003,63.92335969,248.2110867,1
7.03,-140.5364952,67.03286077,73.50363445,-239.2743155,21.03205852,136.9324288,248.7136534,1
7.04,189.6310771,4.677062321,-194.3081394,-74.49114744,213.6068471,-248.2995792,248.2696671,1
7.05,-206.4813732,17.67527688,188.8060963,141.3490007,-4.523273498,230.8896126,249.6337137,1
7.06,156.0426896,26.80008979,-182.8427794,69.57711667,-49.07567778,218.6828446,250.9028507,1
7.07,23.05128369,-90.10338417,67.05210047,-172.591931,27.53058325,-175.7522309,251.016518,1
7.08,-110.1446995,89.62048029,20.52421918,197.0052448,-137.4171716,305.8930102,251.2001961,1
7.09,195.5447062,-56.69137363,-138.8533326,184.9402937,-130.2839358,-27.618326,252.0412737,1
7.1,-191.8157903,-4.679200496,196.4949908,141.4182105,-0.943265597,-183.6636927,252.7689764,1
7.11,91.73732792,83.85274616,-175.5900741,-71.40324671,46.37859068,-269.4319715,253.2494809,1
7.12,-19.08778908,-53.77262174,72.86041082,169.1973625,43.79680544,-336.5391715,251.6990485,1
7.13,-180.5316413,109.3351987,71.19644254,-200.0712627,-132.9136387,-271.4898563,248.5451389,1
7.14,205.2375639,-65.26337563,-139.9741883,111.2445246,-196.9808922,383.1324352,249.0104272,1
7.15,-189.4960274,-20.29443481,209.7904622,33.46478819,137.4049051,278.2127628,247.7219453,1
7.16,122.6934002,35.964935,-158.6583352,44.6514727,72.49581574,-195.4213915,248.9237902,1
7.17,-22.20054413,-35.72911273,57.92965686,50.76196771,167.2397389,423.481282,248.3017521,1
7.18,-91.12596298,71.34462754,19.78133544,234.8394927,50.44757892,203.4601716,249.4242327,1
7.19,185.643104,-60.38496429,-125.2581397,207.1486574,-90.91891937,228.8832592,250.4204459,1
7.2,-216.8840131,23.88834881,192.9956643,48.07318507,-132.999883,-68.78026665,251.5025014,1
7.21,139.0588198,22.01816388,-161.0769837,64.61985897,55.44069932,284.3654127,250.5720021,1
7.22,23.28000384,-87.88990005,64.6098962,-172.5388296,27.86144165,-126.3245171,251.0169973,1
7.23,-165.9193436,56.37489996,109.5444437,-203.4978166,127.6055805,-308.1888164,248.8317549,1
7.24,199.6408613,6.43548373,-206.076345,-126.1661621,187.7735756,-386.6208893,245.064055,1
7.25,-228.2862938,-21.01608533,249.3023792,-139.1839314,-25.05660081,100.2930477,242.5126035,1
7.26,108.8930463,62.65653853,-171.5495848,-67.50253761,51.89224152,352.4428924,243.8445393,1
7.27,-7.474268665,-55.11025194,62.5845206,-89.43729278,150.1561797,183.4508533,244.9521871,1
7.28,-112.6432299,41.06074771,71.5824822,-169.7269691,169.9626474,268.4170626,245.7466653,1
7.29,170.9531452,-4.559273582,-166.3938717,147.1915097,171.789044,-320.686626,245.3890696,1
7.3,-202.3537135,6.411490353,195.9422232,130.3421526,54.87188035,147.6300277,246.3845077,1
7.31,107.4724483,49.38011526,-156.8525635,25.48693825,81.23923493,-301.605402,247.290984,1
7.32,-36.3700361,-56.88733107,93.25736717,158.3008852,74.07251432,75.61499287,246.9405678,1
